2025.01.31,18:15,2809.62,2809.63,2804.96,2806.67,7966
2025.01.31,18:30,2806.68,2809.67,2806.59,2807.30,5732
2025.01.31,18:45,2807.37,2808.57,2805.95,2807.49,4233
2025.01.31,19:00,2807.48,2810.00,2803.02,2806.50,8202
2025.01.31,19:15,2806.46,2812.83,2803.58,2807.91,15558
2025.01.31,19:30,2807.93,2816.01,2807.17,2813.60,16116
2025.01.31,19:45,2813.63,2816.19,2808.07,2808.66,18546
2025.01.31,20:00,2808.65,2808.85,2805.12,2805.19,13762
2025.01.31,20:15,2805.20,2805.52,2798.60,2799.83,15946
2025.01.31,20:30,2799.79,2803.10,2795.42,2802.09,13879
2025.01.31,20:45,2802.13,2802.29,2797.61,2798.84,10487
2025.01.31,21:00,2798.86,2801.06,2797.06,2800.92,10122
2025.01.31,21:15,2800.88,2801.88,2798.96,2801.81,7171
2025.01.31,21:30,2801.83,2802.95,2796.19,2796.55,6446
2025.01.31,21:45,2796.54,2798.21,2795.43,2796.22,10117
2025.01.31,22:00,2796.20,2797.62,2794.28,2797.31,10850
2025.01.31,22:15,2797.32,2797.52,2795.67,2797.06,5428
2025.01.31,22:30,2797.04,2798.79,2796.09,2798.59,6908
2025.01.31,22:45,2798.57,2802.10,2798.53,2800.79,10167
2025.01.31,23:00,2800.82,2802.28,2799.59,2801.71,5112
2025.01.31,23:15,2801.69,2802.60,2800.27,2801.31,1813
2025.01.31,23:30,2801.32,2801.55,2798.46,2799.59,1992
2025.01.31,23:45,2799.42,2802.01,2797.74,2798.17,1773
2025.02.03,01:00,2802.19,2804.71,2792.40,2802.19,5676
2025.02.03,01:15,2802.18,2802.92,2789.03,2792.43,6449
2025.02.03,01:30,2792.42,2793.63,2784.44,2792.55,5404
2025.02.03,01:45,2792.42,2795.10,2789.68,2793.54,3200
2025.02.03,02:00,2793.57,2796.67,2792.24,2793.61,3246
2025.02.03,02:15,2793.61,2795.53,2790.09,2793.70,6013
2025.02.03,02:30,2793.85,2795.95,2792.00,2794.70,4315
2025.02.03,02:45,2794.74,2795.68,2790.77,2792.36,7721
2025.02.03,03:00,2792.32,2792.32,2782.58,2785.63,9955
2025.02.03,03:15,2785.63,2785.63,2781.45,2782.23,8019
2025.02.03,03:30,2782.25,2784.65,2780.74,2783.56,8362
2025.02.03,03:45,2783.59,2783.89,2778.32,2782.20,9038
2025.02.03,04:00,2782.19,2782.76,2776.48,2778.60,11786
2025.02.03,04:15,2778.59,2781.37,2777.06,2777.94,8974
2025.02.03,04:30,2777.94,2780.01,2773.80,2776.10,12745
2025.02.03,04:45,2776.09,2778.14,2775.28,2778.14,6906
2025.02.03,05:00,2778.13,2778.38,2774.89,2775.32,9590
2025.02.03,05:15,2775.33,2776.08,2773.87,2775.51,6835
2025.02.03,05:30,2775.49,2776.34,2772.16,2773.80,7075
